condition,well,field,n,mean,std,cv,iqr,qcd,skew,kurtosis,p90,p99,frac_small,frac_large,frac_xlarge
NTC,R04C03,9,10553.0,58.53658608244101,91.31930421408605,1.560038094559784,38.621232,0.49090909090909096,5.716899691814452,43.1043038334592,109.85594880000156,498.4713676799994,0.23017151520894533,0.11579645598408035,0.04169430493698474
NTC,R05C03,1,11251.0,55.04501652688649,91.74451382647321,1.6667178904680864,34.329984,0.48,5.772308056640483,42.856542750314524,101.559536,527.823504,0.26984268065060885,0.10283530352857524,0.04204070749266732
NTC,R05C03,2,10504.0,56.86666198019802,101.33244149082238,1.7819305364909257,31.469152,0.4583333333333334,5.602813997025014,39.61871366372901,104.420368,572.080575039998,0.28208301599390706,0.10462680883472962,0.05121858339680122
NTC,R05C03,3,10227.0,59.662207982790655,97.368802876441,1.6320013316390616,38.621232,0.5094339622641509,5.237584446192442,35.22281272844749,115.863696,537.0925996799994,0.25696685244939865,0.11841204654346338,0.05035689840617972
NTC,R05C03,4,10933.0,55.437811139120086,85.30477749971597,1.5387472150667227,35.7604,0.4716981132075471,5.908046633738887,46.915569503420045,104.420368,470.606864,0.2390011890606421,0.10802158602396414,0.038598737766395316
NTC,R05C03,5,10721.0,57.22958192258185,86.34854056924054,1.5088095643621822,37.190816,0.46428571428571425,5.917429158459656,47.076896403943365,107.2812,474.612028799999,0.21761029754687064,0.11230295681373006,0.03982837421882287
NTC,R05C03,6,10282.0,58.97120201050379,108.14252098674609,1.833819174441858,34.329984,0.5000000000000001,5.280907560404607,33.68169945683084,110.142032,659.9653340800014,0.3000389029371718,0.11106788562536471,0.05203267846722427
NTC,R05C03,7,10345.0,55.52613579352344,91.36532511247334,1.6454472079998441,35.760400000000004,0.4901960784313726,5.7624355851212785,42.345858412202844,101.559536,511.00181183999706,0.2623489608506525,0.10381826969550507,0.04011599806669889
NTC,R05C03,8,10823.0,55.770099935322925,90.35643951336982,1.6201591823962478,35.7604,0.4716981132075471,6.10242934126705,48.268825377632986,101.559536,493.3504784000047,0.24429455788598356,0.10246696849302411,0.03926822507622656
NTC,R05C03,9,10886.0,56.08870586955723,81.54743784145519,1.453901219099369,37.190816,0.46428571428571425,6.0274326361364965,49.819107329103225,104.420368,433.416048,0.2154142935880948,0.10876354951313613,0.03591769244901709
NTC,R06C03,1,11623.0,52.96391219340961,85.34531753176505,1.611386206141787,31.469152,0.43999999999999995,6.205081892658266,50.569850936857385,95.837872,444.859376,0.24597780263271102,0.09386561128796352,0.03647939430439646
NTC,R06C03,2,10126.0,58.538143227335574,104.78506927788627,1.790030627909543,34.329984,0.5000000000000001,5.222089097102493,33.92094691238378,110.142032,581.821708,0.2958720126407268,0.11238396207781948,0.05480940154058858
NTC,R06C03,3,10378.0,58.085392365388316,102.27778875509351,1.7608177304150978,34.329984,0.5000000000000001,5.242798307701356,34.1876544013204,108.711616,566.7737316799993,0.2927346309500867,0.10975139718635575,0.05280400847947581
NTC,R06C03,4,10973.0,56.18042594878337,91.40329116855297,1.6269597395341993,35.760400000000004,0.4901960784313726,5.680308254956742,41.33849169913583,104.420368,513.9198604800009,0.25489838694978584,0.10653422035906315,0.042650141255809716
NTC,R06C03,5,10719.0,57.398127616382126,88.39157683577726,1.5399731751972554,38.621232,0.49090909090909096,6.0388521845877,49.10573365745675,108.711616,465.54319135999873,0.22576732904188823,0.11307024909040023,0.04002239014833473
NTC,R06C03,6,10547.0,58.26731154186025,99.31393434476554,1.7044536931040088,35.760400000000004,0.4901960784313726,5.720985571274565,41.144130518115865,107.2812,561.4954966399986,0.2508770266426472,0.11083720489238647,0.045036503271072344
NTC,R06C03,7,10350.0,54.973305457777776,91.88011835511503,1.6713588093348966,34.329984,0.48,5.965744921912294,45.74510185789492,101.559536,507.79768,0.2677294685990338,0.10241545893719807,0.03980676328502415
NTC,R06C03,8,10497.0,58.7391738637706,95.89753118793949,1.6325992498693889,37.190816,0.48148148148148145,5.763997495761312,42.13436554853435,107.2812,547.9637612799974,0.23730589692293036,0.11327045822615986,0.043631513765837855
NTC,R06C03,9,10712.0,58.04294827184466,89.36830572816253,1.5396927342423283,40.05164799999999,0.4999999999999999,5.94319397113793,46.983121498280155,108.711616,480.46243023999915,0.2231142643764003,0.11407766990291263,0.04116878267363704
NTC,R07C03,1,10951.0,57.45867824746598,95.94488868723816,1.6698067483212509,34.329984,0.48,5.5124113026164245,38.466178384869174,107.2812,548.564536,0.25303625239704136,0.11140535110948772,0.04620582595196786
NTC,R07C03,2,9214.0,62.40333400477533,115.50650624895042,1.8509669089172613,35.760400000000004,0.5102040816326531,4.851292218764061,27.806195166459215,115.863696,687.8441419200011,0.2979162144562622,0.11656175385283264,0.06066854786194921
NTC,R07C03,3,9024.0,60.78427884219858,107.04533630718035,1.7610694466751775,35.760400000000004,0.4901960784313726,5.09282025345198,31.83921807821148,114.43328,605.065968,0.2763741134751773,0.11580230496453901,0.0549645390070922
NTC,R07C03,4,10144.0,57.23215121451103,94.84583219888823,1.6572124266899892,35.760400000000004,0.4901960784313726,5.346572212298435,37.21432817128649,113.002864,532.114752,0.27287066246056785,0.114846214511041,0.04948738170347003
NTC,R07C03,5,11001.0,55.397706319061896,90.84724895076631,1.6399099346737127,35.760400000000004,0.4901960784313726,5.9656122148855,45.90131820729211,102.989952,497.784768,0.26188528315607673,0.10508135624034179,0.041268975547677486
NTC,R07C03,6,10938.0,53.06662890619858,82.62789645254753,1.5570594581879682,35.760400000000004,0.4901960784313726,6.294968705863742,53.58952595794508,98.698704,424.3042980799989,0.25306271713293105,0.09983543609434997,0.03565551289083928
NTC,R07C03,7,11039.0,55.346823632575415,84.58634058792835,1.5282962062911134,35.7604,0.4716981132075471,6.087502469245248,48.714744335096206,100.12912,476.12826976000343,0.21578041489265332,0.10154905335628227,0.035963402482108886
NTC,R07C03,8,11289.0,54.829445612543175,82.12360117697634,1.4978010494089176,35.7604,0.4716981132075471,5.991304482103748,48.742991647354806,101.559536,456.81765376000345,0.22623793072902826,0.10434936664009213,0.035609885729471165
NTC,R07C03,9,10997.0,55.629095462398844,76.40329061306343,1.3734411817770147,40.051648,0.48275862068965514,6.33307883807493,58.047088101954735,102.989952,392.1628505599946,0.2016004364826771,0.10848413203600982,0.03209966354460307
